province;red;green;blue;x;x
999;235;4;1;NAME;x
1000;236;4;1;NAME;x
1001;237;4;1;NAME;x
1002;238;4;1;NAME;x
1003;239;4;1;NAME;x
1004;240;4;1;NAME;x
1005;241;4;1;NAME;x
1006;242;4;1;NAME;x
1007;243;4;1;NAME;x
1008;244;4;1;NAME;x
1009;245;4;1;NAME;x
1010;246;4;1;NAME;x
1011;247;4;1;NAME;x
1012;248;4;1;NAME;x
1013;249;4;1;NAME;x
1014;250;4;1;NAME;x
1015;251;4;1;NAME;x
1016;252;4;1;NAME;x
1017;253;4;1;NAME;x
1018;254;4;1;NAME;x
1019;255;4;1;NAME;x
1020;1;5;1;NAME;x
1021;2;5;1;NAME;x
1022;3;5;1;NAME;x
1023;4;5;1;NAME;x
1024;5;5;1;NAME;x
1025;6;5;1;NAME;x
1026;7;5;1;NAME;x
1027;8;5;1;NAME;x
1028;9;5;1;NAME;x
1029;10;5;1;NAME;x
1030;11;5;1;NAME;x
1031;12;5;1;NAME;x
1032;13;5;1;NAME;x
1033;14;5;1;NAME;x
1034;15;5;1;NAME;x
1035;16;5;1;NAME;x
1036;17;5;1;NAME;x
1037;18;5;1;NAME;x
1038;19;5;1;NAME;x
1039;20;5;1;NAME;x
1040;21;5;1;NAME;x
1041;22;5;1;NAME;x
1042;23;5;1;NAME;x
1043;24;5;1;NAME;x
1044;25;5;1;NAME;x
1045;26;5;1;NAME;x
1046;27;5;1;NAME;x
1047;28;5;1;NAME;x
1048;29;5;1;NAME;x
1049;30;5;1;NAME;x
1050;31;5;1;NAME;x
1051;32;5;1;NAME;x
1052;33;5;1;NAME;x
1053;34;5;1;NAME;x
1054;35;5;1;NAME;x
1055;36;5;1;NAME;x
1056;37;5;1;NAME;x
1057;38;5;1;NAME;x
1058;39;5;1;NAME;x
1059;40;5;1;NAME;x
1060;41;5;1;NAME;x
1061;42;5;1;NAME;x
1062;43;5;1;NAME;x
1063;44;5;1;NAME;x
1064;45;5;1;NAME;x
1065;46;5;1;NAME;x
1066;47;5;1;NAME;x
1067;48;5;1;NAME;x
1068;49;5;1;NAME;x
1069;50;5;1;NAME;x
1070;51;5;1;NAME;x
1071;52;5;1;NAME;x
1072;53;5;1;NAME;x
1073;54;5;1;NAME;x
1074;55;5;1;NAME;x
1075;56;5;1;NAME;x
1076;57;5;1;NAME;x
1077;58;5;1;NAME;x
1078;59;5;1;NAME;x
1079;60;5;1;NAME;x
1080;61;5;1;NAME;x
1081;62;5;1;NAME;x
1082;63;5;1;NAME;x
1083;64;5;1;NAME;x
1084;65;5;1;NAME;x
1085;66;5;1;NAME;x
1086;67;5;1;NAME;x
1087;68;5;1;NAME;x
1088;69;5;1;NAME;x
1089;70;5;1;NAME;x
1090;71;5;1;NAME;x
1091;72;5;1;NAME;x
1092;73;5;1;NAME;x
1093;74;5;1;NAME;x
1094;75;5;1;NAME;x
1095;76;5;1;NAME;x
1096;77;5;1;NAME;x
1097;78;5;1;NAME;x
1098;79;5;1;NAME;x
1099;80;5;1;NAME;x
1100;81;5;1;NAME;x
1101;82;5;1;NAME;x
1102;83;5;1;NAME;x
1103;84;5;1;NAME;x
1104;85;5;1;NAME;x
1105;86;5;1;NAME;x
1106;87;5;1;NAME;x
1107;88;5;1;NAME;x
1108;89;5;1;NAME;x
1109;90;5;1;NAME;x
1110;91;5;1;NAME;x
1111;92;5;1;NAME;x
1112;93;5;1;NAME;x
1113;94;5;1;NAME;x
1114;95;5;1;NAME;x
1115;96;5;1;NAME;x
1116;97;5;1;NAME;x
1117;98;5;1;NAME;x
1118;99;5;1;NAME;x
1119;100;5;1;NAME;x
1120;101;5;1;NAME;x
1121;102;5;1;NAME;x
1122;103;5;1;NAME;x
1123;104;5;1;NAME;x
1124;105;5;1;NAME;x
1125;106;5;1;NAME;x
1126;107;5;1;NAME;x
1127;108;5;1;NAME;x
1128;109;5;1;NAME;x
1129;110;5;1;NAME;x
1130;111;5;1;NAME;x
1131;112;5;1;NAME;x
1132;113;5;1;NAME;x
1133;114;5;1;NAME;x
1134;115;5;1;NAME;x
1135;116;5;1;NAME;x
1136;117;5;1;NAME;x
1137;118;5;1;NAME;x
1138;119;5;1;NAME;x
1139;120;5;1;NAME;x
1140;121;5;1;NAME;x
1141;122;5;1;NAME;x
1142;123;5;1;NAME;x
1143;124;5;1;NAME;x
1144;125;5;1;NAME;x
1145;126;5;1;NAME;x
1146;127;5;1;NAME;x
1147;128;5;1;NAME;x
1148;129;5;1;NAME;x
1149;130;5;1;NAME;x
1150;131;5;1;NAME;x
1151;132;5;1;NAME;x
1152;133;5;1;NAME;x
1153;134;5;1;NAME;x
1154;135;5;1;NAME;x
1155;136;5;1;NAME;x
1156;137;5;1;NAME;x
1157;138;5;1;NAME;x
1158;139;5;1;NAME;x
1159;140;5;1;NAME;x
1160;141;5;1;NAME;x
1161;142;5;1;NAME;x
1162;143;5;1;NAME;x
1163;144;5;1;NAME;x
1164;145;5;1;NAME;x
1165;146;5;1;NAME;x
1166;147;5;1;NAME;x
1167;148;5;1;NAME;x
1168;149;5;1;NAME;x
1169;150;5;1;NAME;x
1170;151;5;1;NAME;x
1171;152;5;1;NAME;x
1172;153;5;1;NAME;x
1173;154;5;1;NAME;x
1174;155;5;1;NAME;x
1175;156;5;1;NAME;x
1176;157;5;1;NAME;x
1177;158;5;1;NAME;x
1178;159;5;1;NAME;x
1179;160;5;1;NAME;x
1180;161;5;1;NAME;x
1181;162;5;1;NAME;x
1182;163;5;1;NAME;x
1183;164;5;1;NAME;x
1184;165;5;1;NAME;x
1185;166;5;1;NAME;x
1186;167;5;1;NAME;x
1187;168;5;1;NAME;x
1188;169;5;1;NAME;x
1189;170;5;1;NAME;x
1190;171;5;1;NAME;x
1191;172;5;1;NAME;x
1192;173;5;1;NAME;x
1193;174;5;1;NAME;x
1194;175;5;1;NAME;x
1195;176;5;1;NAME;x
1196;177;5;1;NAME;x
1197;178;5;1;NAME;x
1198;179;5;1;NAME;x
1199;180;5;1;NAME;x
1200;181;5;1;NAME;x
1201;182;5;1;NAME;x
1202;183;5;1;NAME;x
1203;184;5;1;NAME;x
1204;185;5;1;NAME;x
1205;186;5;1;NAME;x
1206;187;5;1;NAME;x
1207;188;5;1;NAME;x
1208;189;5;1;NAME;x
1209;190;5;1;NAME;x
1210;191;5;1;NAME;x
1211;192;5;1;NAME;x
1212;193;5;1;NAME;x
1213;194;5;1;NAME;x
1214;195;5;1;NAME;x
1215;196;5;1;NAME;x
1216;197;5;1;NAME;x
1217;198;5;1;NAME;x
1218;199;5;1;NAME;x
1219;200;5;1;NAME;x
1220;201;5;1;NAME;x
1221;202;5;1;NAME;x
1222;203;5;1;NAME;x
1223;204;5;1;NAME;x
1224;205;5;1;NAME;x
1225;206;5;1;NAME;x
1226;207;5;1;NAME;x
1227;208;5;1;NAME;x
1228;209;5;1;NAME;x
1229;210;5;1;NAME;x
1230;211;5;1;NAME;x
1231;212;5;1;NAME;x
1232;213;5;1;NAME;x
1233;214;5;1;NAME;x
1234;215;5;1;NAME;x
1235;216;5;1;NAME;x
1236;217;5;1;NAME;x
1237;218;5;1;NAME;x
1238;219;5;1;NAME;x
1239;220;5;1;NAME;x
1240;221;5;1;NAME;x
1241;222;5;1;NAME;x
1242;223;5;1;NAME;x
1243;224;5;1;NAME;x
1244;225;5;1;NAME;x
1245;226;5;1;NAME;x
1246;227;5;1;NAME;x
1247;228;5;1;NAME;x
1248;229;5;1;NAME;x
1249;230;5;1;NAME;x
1250;231;5;1;NAME;x
1251;232;5;1;NAME;x
1252;233;5;1;NAME;x
1253;234;5;1;NAME;x
1254;235;5;1;NAME;x
1255;236;5;1;NAME;x
1256;237;5;1;NAME;x
1257;238;5;1;NAME;x
1258;239;5;1;NAME;x
1259;240;5;1;NAME;x
1260;241;5;1;NAME;x
1261;242;5;1;NAME;x
1262;243;5;1;NAME;x
1263;244;5;1;NAME;x
1264;245;5;1;NAME;x
1265;246;5;1;NAME;x
1266;247;5;1;NAME;x
1267;248;5;1;NAME;x
1268;249;5;1;NAME;x
1269;250;5;1;NAME;x
1270;251;5;1;NAME;x
1271;252;5;1;NAME;x
1272;253;5;1;NAME;x
1273;254;5;1;NAME;x
1274;255;5;1;NAME;x
1275;1;6;1;NAME;x
1276;2;6;1;NAME;x
1277;3;6;1;NAME;x
1278;4;6;1;NAME;x
1279;5;6;1;NAME;x
1280;6;6;1;NAME;x
1281;7;6;1;NAME;x
1282;8;6;1;NAME;x
1283;9;6;1;NAME;x
1284;10;6;1;NAME;x
1285;11;6;1;NAME;x
1286;12;6;1;NAME;x
1287;13;6;1;NAME;x
1288;14;6;1;NAME;x
1289;15;6;1;NAME;x
1290;16;6;1;NAME;x
1291;17;6;1;NAME;x
1292;18;6;1;NAME;x
1293;19;6;1;NAME;x
1294;20;6;1;NAME;x
1295;21;6;1;NAME;x
1296;22;6;1;NAME;x
1297;23;6;1;NAME;x
1298;24;6;1;NAME;x
1299;25;6;1;NAME;x
1300;26;6;1;NAME;x
1301;27;6;1;NAME;x
1302;28;6;1;NAME;x
1303;29;6;1;NAME;x
1304;30;6;1;NAME;x
1305;31;6;1;NAME;x
1306;32;6;1;NAME;x
1307;33;6;1;NAME;x
1308;34;6;1;NAME;x
1309;35;6;1;NAME;x
1310;36;6;1;NAME;x
1311;37;6;1;NAME;x
1312;38;6;1;NAME;x
1313;39;6;1;NAME;x
1314;40;6;1;NAME;x
1315;41;6;1;NAME;x
1316;42;6;1;NAME;x
1317;43;6;1;NAME;x
1318;44;6;1;NAME;x
1319;45;6;1;NAME;x
1320;46;6;1;NAME;x
1321;47;6;1;NAME;x
1322;48;6;1;NAME;x
1323;49;6;1;NAME;x
1324;50;6;1;NAME;x
1325;51;6;1;NAME;x
1326;52;6;1;NAME;x
1327;53;6;1;NAME;x
1328;54;6;1;NAME;x
1329;55;6;1;NAME;x
1330;56;6;1;NAME;x
1331;57;6;1;NAME;x
1332;58;6;1;NAME;x
1333;59;6;1;NAME;x
1334;60;6;1;NAME;x
1335;61;6;1;NAME;x
1336;62;6;1;NAME;x
1337;63;6;1;NAME;x
1338;64;6;1;NAME;x
1339;65;6;1;NAME;x
1340;66;6;1;NAME;x
1341;67;6;1;NAME;x
1342;68;6;1;NAME;x
1343;69;6;1;NAME;x
1344;70;6;1;NAME;x
1345;71;6;1;NAME;x
1346;72;6;1;NAME;x
1347;73;6;1;NAME;x
1348;74;6;1;NAME;x
1349;75;6;1;NAME;x
1350;76;6;1;NAME;x
1351;77;6;1;NAME;x
1352;78;6;1;NAME;x
1353;79;6;1;NAME;x
1354;80;6;1;NAME;x
1355;81;6;1;NAME;x
1356;82;6;1;NAME;x
1357;83;6;1;NAME;x
1358;84;6;1;NAME;x
1359;85;6;1;NAME;x
1360;86;6;1;NAME;x
1361;87;6;1;NAME;x
1362;88;6;1;NAME;x
1363;89;6;1;NAME;x
1364;90;6;1;NAME;x
1365;91;6;1;NAME;x
1366;92;6;1;NAME;x
1367;93;6;1;NAME;x
1368;94;6;1;NAME;x
1369;95;6;1;NAME;x
1370;96;6;1;NAME;x
1371;97;6;1;NAME;x
1372;98;6;1;NAME;x
1373;99;6;1;NAME;x
1374;100;6;1;NAME;x
1375;101;6;1;NAME;x
1376;102;6;1;NAME;x
1377;103;6;1;NAME;x
1378;104;6;1;NAME;x
1379;105;6;1;NAME;x
1380;106;6;1;NAME;x
1381;107;6;1;NAME;x
1382;108;6;1;NAME;x
1383;109;6;1;NAME;x
1384;110;6;1;NAME;x
1385;111;6;1;NAME;x
1386;112;6;1;NAME;x
1387;113;6;1;NAME;x
1388;114;6;1;NAME;x
1389;115;6;1;NAME;x
1390;116;6;1;NAME;x
1391;117;6;1;NAME;x
1392;118;6;1;NAME;x
1393;119;6;1;NAME;x
1394;120;6;1;NAME;x
1395;121;6;1;NAME;x
1396;122;6;1;NAME;x
1397;123;6;1;NAME;x
1398;124;6;1;NAME;x
1399;125;6;1;NAME;x
1400;126;6;1;NAME;x
1401;127;6;1;NAME;x
1402;128;6;1;NAME;x
1403;129;6;1;NAME;x
1404;130;6;1;NAME;x
1405;131;6;1;NAME;x
1406;132;6;1;NAME;x
1407;133;6;1;NAME;x
1408;134;6;1;NAME;x
1409;135;6;1;NAME;x
1410;136;6;1;NAME;x
1411;137;6;1;NAME;x
1412;138;6;1;NAME;x
1413;139;6;1;NAME;x
1414;140;6;1;NAME;x
1415;141;6;1;NAME;x
1416;142;6;1;NAME;x
1417;143;6;1;NAME;x
1418;144;6;1;NAME;x
1419;145;6;1;NAME;x
1420;146;6;1;NAME;x
1421;147;6;1;NAME;x
1422;148;6;1;NAME;x
1423;149;6;1;NAME;x
1424;150;6;1;NAME;x
1425;151;6;1;NAME;x
1426;152;6;1;NAME;x
1427;153;6;1;NAME;x
1428;154;6;1;NAME;x
1429;155;6;1;NAME;x
1430;156;6;1;NAME;x
1431;157;6;1;NAME;x
1432;158;6;1;NAME;x
1433;159;6;1;NAME;x
1434;160;6;1;NAME;x
1435;161;6;1;NAME;x
1436;162;6;1;NAME;x
1437;163;6;1;NAME;x
1438;164;6;1;NAME;x
1439;165;6;1;NAME;x
1440;166;6;1;NAME;x
1441;167;6;1;NAME;x
1442;168;6;1;NAME;x
1443;169;6;1;NAME;x
1444;170;6;1;NAME;x
1445;171;6;1;NAME;x
1446;172;6;1;NAME;x
1447;173;6;1;NAME;x
1448;174;6;1;NAME;x
1449;175;6;1;NAME;x
1450;176;6;1;NAME;x
1451;177;6;1;NAME;x
1452;178;6;1;NAME;x
1453;179;6;1;NAME;x
1454;180;6;1;NAME;x
1455;181;6;1;NAME;x
1456;182;6;1;NAME;x
1457;183;6;1;NAME;x
1458;184;6;1;NAME;x
1459;185;6;1;NAME;x
1460;186;6;1;NAME;x
1461;187;6;1;NAME;x
1462;188;6;1;NAME;x
1463;189;6;1;NAME;x
1464;190;6;1;NAME;x
1465;191;6;1;NAME;x
1466;192;6;1;NAME;x
1467;193;6;1;NAME;x
1468;194;6;1;NAME;x
1469;195;6;1;NAME;x
1470;196;6;1;NAME;x
1471;197;6;1;NAME;x
1472;198;6;1;NAME;x
1473;199;6;1;NAME;x
1474;200;6;1;NAME;x
1475;201;6;1;NAME;x
1476;202;6;1;NAME;x
1477;203;6;1;NAME;x
1478;204;6;1;NAME;x
1479;205;6;1;NAME;x
1480;206;6;1;NAME;x
1481;207;6;1;NAME;x
1482;208;6;1;NAME;x
1483;209;6;1;NAME;x
1484;210;6;1;NAME;x
1485;211;6;1;NAME;x
1486;212;6;1;NAME;x
1487;213;6;1;NAME;x
1488;214;6;1;NAME;x
1489;215;6;1;NAME;x
1490;216;6;1;NAME;x
1491;217;6;1;NAME;x
1492;218;6;1;NAME;x
1493;219;6;1;NAME;x
1494;220;6;1;NAME;x
1495;221;6;1;NAME;x
1496;222;6;1;NAME;x
1497;223;6;1;NAME;x
1498;224;6;1;NAME;x
1499;225;6;1;NAME;x
1500;226;6;1;NAME;x
1501;227;6;1;NAME;x
1502;228;6;1;NAME;x
1503;229;6;1;NAME;x
1504;230;6;1;NAME;x
1505;231;6;1;NAME;x
1506;232;6;1;NAME;x
1507;233;6;1;NAME;x
1508;234;6;1;NAME;x
1509;235;6;1;NAME;x
1510;236;6;1;NAME;x
1511;237;6;1;NAME;x
1512;238;6;1;NAME;x
1513;239;6;1;NAME;x
1514;240;6;1;NAME;x
1515;241;6;1;NAME;x
1516;242;6;1;NAME;x
1517;243;6;1;NAME;x
1518;244;6;1;NAME;x
1519;245;6;1;NAME;x
1520;246;6;1;NAME;x
1521;247;6;1;NAME;x
1522;248;6;1;NAME;x
1523;249;6;1;NAME;x
1524;250;6;1;NAME;x
1525;251;6;1;NAME;x
1526;252;6;1;NAME;x
1527;253;6;1;NAME;x
1528;254;6;1;NAME;x
1529;255;6;1;NAME;x
1530;1;7;1;NAME;x
1531;2;7;1;NAME;x
1532;3;7;1;NAME;x
1533;4;7;1;NAME;x
1534;5;7;1;NAME;x
1535;6;7;1;NAME;x
1536;7;7;1;NAME;x
1537;8;7;1;NAME;x
1538;9;7;1;NAME;x
1539;10;7;1;NAME;x
1540;11;7;1;NAME;x
1541;12;7;1;NAME;x
1542;13;7;1;NAME;x
1543;14;7;1;NAME;x
1544;15;7;1;NAME;x
1545;16;7;1;NAME;x
1546;17;7;1;NAME;x
1547;18;7;1;NAME;x
1548;19;7;1;NAME;x
1549;20;7;1;NAME;x
1550;21;7;1;NAME;x
1551;22;7;1;NAME;x
1552;23;7;1;NAME;x
1553;24;7;1;NAME;x
1554;25;7;1;NAME;x
1555;26;7;1;NAME;x
1556;27;7;1;NAME;x
1557;28;7;1;NAME;x
1558;29;7;1;NAME;x
1559;30;7;1;NAME;x
1560;31;7;1;NAME;x
1561;32;7;1;NAME;x
1562;33;7;1;NAME;x
1563;34;7;1;NAME;x
1564;35;7;1;NAME;x
1565;36;7;1;NAME;x
1566;37;7;1;NAME;x
1567;38;7;1;NAME;x
1568;39;7;1;NAME;x
1569;40;7;1;NAME;x
1570;41;7;1;NAME;x
1571;42;7;1;NAME;x
1572;43;7;1;NAME;x
1573;44;7;1;NAME;x
1574;45;7;1;NAME;x
1575;46;7;1;NAME;x
1576;47;7;1;NAME;x
1577;48;7;1;NAME;x
1578;49;7;1;NAME;x
1579;50;7;1;NAME;x
1580;51;7;1;NAME;x
1581;52;7;1;NAME;x
1582;53;7;1;NAME;x
1583;54;7;1;NAME;x
1584;55;7;1;NAME;x
1585;56;7;1;NAME;x
1586;57;7;1;NAME;x
1587;58;7;1;NAME;x
1588;59;7;1;NAME;x
1589;60;7;1;NAME;x
1590;61;7;1;NAME;x
1591;62;7;1;NAME;x
1592;63;7;1;NAME;x
1593;64;7;1;NAME;x
1594;65;7;1;NAME;x
1595;66;7;1;NAME;x
1596;67;7;1;NAME;x
1597;68;7;1;NAME;x
1598;69;7;1;NAME;x
1599;70;7;1;NAME;x
1600;71;7;1;NAME;x
1601;72;7;1;NAME;x
1602;73;7;1;NAME;x
1603;74;7;1;NAME;x
1604;75;7;1;NAME;x
1605;76;7;1;NAME;x
1606;77;7;1;NAME;x
1607;78;7;1;NAME;x
1608;79;7;1;NAME;x
1609;80;7;1;NAME;x
1610;81;7;1;NAME;x
1611;82;7;1;NAME;x
1612;83;7;1;NAME;x
1613;84;7;1;NAME;x
1614;85;7;1;NAME;x
1615;86;7;1;NAME;x
1616;87;7;1;NAME;x
1617;88;7;1;NAME;x
1618;89;7;1;NAME;x
1619;90;7;1;NAME;x
1620;91;7;1;NAME;x
1621;92;7;1;NAME;x
1622;93;7;1;NAME;x
1623;94;7;1;NAME;x
1624;95;7;1;NAME;x
1625;96;7;1;NAME;x
1626;97;7;1;NAME;x
1627;98;7;1;NAME;x
1628;99;7;1;NAME;x
1629;100;7;1;NAME;x
1630;101;7;1;NAME;x
1631;102;7;1;NAME;x
1632;103;7;1;NAME;x
1633;104;7;1;NAME;x
1634;105;7;1;NAME;x
1635;106;7;1;NAME;x
1636;107;7;1;NAME;x
1637;108;7;1;NAME;x
1638;109;7;1;NAME;x
1639;110;7;1;NAME;x
1640;111;7;1;NAME;x
1641;112;7;1;NAME;x
1642;113;7;1;NAME;x
1643;114;7;1;NAME;x
1644;115;7;1;NAME;x
1645;116;7;1;NAME;x
1646;117;7;1;NAME;x
1647;118;7;1;NAME;x
1648;119;7;1;NAME;x
1649;120;7;1;NAME;x
1650;121;7;1;NAME;x
1651;122;7;1;NAME;x
1652;123;7;1;NAME;x
1653;124;7;1;NAME;x
1654;125;7;1;NAME;x
1655;126;7;1;NAME;x
1656;127;7;1;NAME;x
1657;128;7;1;NAME;x
1658;129;7;1;NAME;x
1659;130;7;1;NAME;x
1660;131;7;1;NAME;x
1661;132;7;1;NAME;x
1662;133;7;1;NAME;x
1663;134;7;1;NAME;x
1664;135;7;1;NAME;x
1665;136;7;1;NAME;x
1666;137;7;1;NAME;x
1667;138;7;1;NAME;x
1668;139;7;1;NAME;x
1669;140;7;1;NAME;x
1670;141;7;1;NAME;x
1671;142;7;1;NAME;x
1672;143;7;1;NAME;x
1673;144;7;1;NAME;x
1674;145;7;1;NAME;x
1675;146;7;1;NAME;x
1676;147;7;1;NAME;x
1677;148;7;1;NAME;x
1678;149;7;1;NAME;x
1679;150;7;1;NAME;x
1680;151;7;1;NAME;x
1681;152;7;1;NAME;x
1682;153;7;1;NAME;x
1683;154;7;1;NAME;x
1684;155;7;1;NAME;x
1685;156;7;1;NAME;x
1686;157;7;1;NAME;x
1687;158;7;1;NAME;x
1688;159;7;1;NAME;x
1689;160;7;1;NAME;x
1690;161;7;1;NAME;x
1691;162;7;1;NAME;x
1692;163;7;1;NAME;x
1693;164;7;1;NAME;x
1694;165;7;1;NAME;x
1695;166;7;1;NAME;x
1696;167;7;1;NAME;x
1697;168;7;1;NAME;x
1698;169;7;1;NAME;x
1699;170;7;1;NAME;x
1700;171;7;1;NAME;x
1701;172;7;1;NAME;x
1702;173;7;1;NAME;x
1703;174;7;1;NAME;x
1704;175;7;1;NAME;x
1705;176;7;1;NAME;x
1706;177;7;1;NAME;x
1707;178;7;1;NAME;x
1708;179;7;1;NAME;x
1709;180;7;1;NAME;x
1710;181;7;1;NAME;x
1711;182;7;1;NAME;x
1712;183;7;1;NAME;x
1713;184;7;1;NAME;x
1714;185;7;1;NAME;x
1715;186;7;1;NAME;x
1716;187;7;1;NAME;x
1717;188;7;1;NAME;x
1718;189;7;1;NAME;x
1719;190;7;1;NAME;x
1720;191;7;1;NAME;x
1721;192;7;1;NAME;x
1722;193;7;1;NAME;x
1723;194;7;1;NAME;x
1724;195;7;1;NAME;x
1725;196;7;1;NAME;x
1726;197;7;1;NAME;x
1727;198;7;1;NAME;x
1728;199;7;1;NAME;x
1729;200;7;1;NAME;x
1730;201;7;1;NAME;x
1731;202;7;1;NAME;x
1732;203;7;1;NAME;x
1733;204;7;1;NAME;x
1734;205;7;1;NAME;x
1735;206;7;1;NAME;x
1736;207;7;1;NAME;x
1737;208;7;1;NAME;x
1738;209;7;1;NAME;x
1739;210;7;1;NAME;x
1740;211;7;1;NAME;x
1741;212;7;1;NAME;x
1742;213;7;1;NAME;x
1743;214;7;1;NAME;x
1744;215;7;1;NAME;x
1745;216;7;1;NAME;x
1746;217;7;1;NAME;x
1747;218;7;1;NAME;x
1748;219;7;1;NAME;x
1749;220;7;1;NAME;x
1750;221;7;1;NAME;x
1751;222;7;1;NAME;x
1752;223;7;1;NAME;x
1753;224;7;1;NAME;x
1754;225;7;1;NAME;x
1755;226;7;1;NAME;x
1756;227;7;1;NAME;x
1757;228;7;1;NAME;x
1758;229;7;1;NAME;x
1759;230;7;1;NAME;x
1760;231;7;1;NAME;x
1761;232;7;1;NAME;x
1762;233;7;1;NAME;x
1763;234;7;1;NAME;x
1764;235;7;1;NAME;x
1765;236;7;1;NAME;x
1766;237;7;1;NAME;x
1767;238;7;1;NAME;x
1768;239;7;1;NAME;x
1769;240;7;1;NAME;x
1770;241;7;1;NAME;x
1771;242;7;1;NAME;x
1772;243;7;1;NAME;x
1773;244;7;1;NAME;x
1774;245;7;1;NAME;x
1775;246;7;1;NAME;x
1776;247;7;1;NAME;x
1777;248;7;1;NAME;x
1778;249;7;1;NAME;x
1779;250;7;1;NAME;x
1780;251;7;1;NAME;x
1781;252;7;1;NAME;x
1782;253;7;1;NAME;x
1783;254;7;1;NAME;x
1784;255;7;1;NAME;x
1785;1;8;1;NAME;x
1786;2;8;1;NAME;x
1787;3;8;1;NAME;x
1788;4;8;1;NAME;x
1789;5;8;1;NAME;x
1790;6;8;1;NAME;x
1791;7;8;1;NAME;x
1792;8;8;1;NAME;x
1793;9;8;1;NAME;x
1794;10;8;1;NAME;x
1795;11;8;1;NAME;x
1796;12;8;1;NAME;x
1797;13;8;1;NAME;x
1798;14;8;1;NAME;x
1799;15;8;1;NAME;x
1800;16;8;1;NAME;x
1801;17;8;1;NAME;x
1802;18;8;1;NAME;x
1803;19;8;1;NAME;x
1804;20;8;1;NAME;x
1805;21;8;1;NAME;x
1806;22;8;1;NAME;x
1807;23;8;1;NAME;x
1808;24;8;1;NAME;x
1809;25;8;1;NAME;x
1810;26;8;1;NAME;x
1811;27;8;1;NAME;x
1812;28;8;1;NAME;x
1813;29;8;1;NAME;x
1814;30;8;1;NAME;x
1815;31;8;1;NAME;x
1816;32;8;1;NAME;x
1817;33;8;1;NAME;x
1818;34;8;1;NAME;x
1819;35;8;1;NAME;x
1820;36;8;1;NAME;x
1821;37;8;1;NAME;x
1822;38;8;1;NAME;x
1823;39;8;1;NAME;x
1824;40;8;1;NAME;x
1825;41;8;1;NAME;x
1826;42;8;1;NAME;x
1827;43;8;1;NAME;x
1828;44;8;1;NAME;x
1829;45;8;1;NAME;x
1830;46;8;1;NAME;x
1831;47;8;1;NAME;x
1832;48;8;1;NAME;x
1833;49;8;1;NAME;x
1834;50;8;1;NAME;x
1835;51;8;1;NAME;x
1836;52;8;1;NAME;x
1837;53;8;1;NAME;x
1838;54;8;1;NAME;x
1839;55;8;1;NAME;x
1840;56;8;1;NAME;x
1841;57;8;1;NAME;x
1842;58;8;1;NAME;x
1843;59;8;1;NAME;x
1844;60;8;1;NAME;x
1845;61;8;1;NAME;x
1846;62;8;1;NAME;x
1847;63;8;1;NAME;x
1848;64;8;1;NAME;x
1849;65;8;1;NAME;x
1850;66;8;1;NAME;x
1851;67;8;1;NAME;x
1852;68;8;1;NAME;x
1853;69;8;1;NAME;x
1854;70;8;1;NAME;x
1855;71;8;1;NAME;x
1856;72;8;1;NAME;x
1857;73;8;1;NAME;x
1858;74;8;1;NAME;x
1859;75;8;1;NAME;x
1860;76;8;1;NAME;x
1861;77;8;1;NAME;x
1862;78;8;1;NAME;x
1863;79;8;1;NAME;x
1864;80;8;1;NAME;x
1865;81;8;1;NAME;x
1866;82;8;1;NAME;x
1867;83;8;1;NAME;x
1868;84;8;1;NAME;x
1869;85;8;1;NAME;x
1870;86;8;1;NAME;x
1871;87;8;1;NAME;x
1872;88;8;1;NAME;x
1873;89;8;1;NAME;x
1874;90;8;1;NAME;x
1875;91;8;1;NAME;x
1876;92;8;1;NAME;x
1877;93;8;1;NAME;x
1878;94;8;1;NAME;x
1879;95;8;1;NAME;x
1880;96;8;1;NAME;x
1881;97;8;1;NAME;x
1882;98;8;1;NAME;x
1883;99;8;1;NAME;x
1884;100;8;1;NAME;x
1885;101;8;1;NAME;x
1886;102;8;1;NAME;x
1887;103;8;1;NAME;x
1888;104;8;1;NAME;x
1889;105;8;1;NAME;x
1890;106;8;1;NAME;x
1891;107;8;1;NAME;x
1892;108;8;1;NAME;x
1893;109;8;1;NAME;x
1894;110;8;1;NAME;x
1895;111;8;1;NAME;x
1896;112;8;1;NAME;x
1897;113;8;1;NAME;x
1898;114;8;1;NAME;x
1899;115;8;1;NAME;x
1900;116;8;1;NAME;x
1901;117;8;1;NAME;x
1902;118;8;1;NAME;x
1903;119;8;1;NAME;x
1904;120;8;1;NAME;x
1905;121;8;1;NAME;x
1906;122;8;1;NAME;x
1907;123;8;1;NAME;x
1908;124;8;1;NAME;x
1909;125;8;1;NAME;x
1910;126;8;1;NAME;x
1911;127;8;1;NAME;x
1912;128;8;1;NAME;x
1913;129;8;1;NAME;x
1914;130;8;1;NAME;x
1915;131;8;1;NAME;x
1916;132;8;1;NAME;x
1917;133;8;1;NAME;x
1918;134;8;1;NAME;x
1919;135;8;1;NAME;x
1920;136;8;1;NAME;x
1921;137;8;1;NAME;x
1922;138;8;1;NAME;x
1923;139;8;1;NAME;x
1924;140;8;1;NAME;x
1925;141;8;1;NAME;x
1926;142;8;1;NAME;x
1927;143;8;1;NAME;x
1928;144;8;1;NAME;x
1929;145;8;1;NAME;x
1930;146;8;1;NAME;x
