lon,lat,population
-87.850000,41.950000,2190759.379293
-117.900000,33.950000,2189693.848014
-87.550000,41.950000,2188781.212416
-106.500000,31.850000,2188709.848014
-118.450000,34.050000,2187513.583115
-118.250000,34.250000,2186526.517857
-73.350000,45.600000,2184596.117767
-87.850000,41.850000,2181340.811475
-117.950000,34.000000,2179621.808642
-100.500000,20.550000,2179146.931851
-117.000000,32.700000,2178102.581843
-118.200000,34.250000,2178036.206788
-99.750000,19.350000,2177571.710839
-90.600000,14.500000,2173886.287565
-74.250000,40.750000,2170910.724018
-101.800000,21.200000,2169853.227222
-101.800000,21.000000,2167890.581692
-87.750000,41.750000,2167709.492984
-99.550000,19.200000,2166716.837758
-117.200000,32.550000,2166253.520691
-73.650000,40.600000,2166072.338281
-79.450000,43.850000,2163409.918800
-82.450000,23.150000,2163056.566623
-75.150000,39.950000,2162469.577731
-100.500000,20.650000,2161449.833151
-100.450000,20.500000,2158525.678387
-70.000000,18.350000,2156818.692610
-79.300000,43.600000,2156604.197866
-98.850000,19.550000,2155973.024144
-74.300000,40.700000,2154762.827947
-71.000000,42.300000,2153456.749304
-72.350000,18.500000,2153053.794846
-79.600000,43.550000,2152996.137688
-99.500000,19.300000,2150145.036175
-95.400000,29.800000,2150139.909379
-76.900000,38.750000,2149980.731134
-70.600000,19.450000,2149384.880315
-111.900000,33.350000,2148859.739069
-99.150000,19.150000,2147320.575396
-90.550000,14.500000,2145732.967404
-103.450000,20.800000,2145415.167264
-100.450000,20.700000,2137619.214993
-118.000000,34.050000,2136648.379747
-76.850000,38.950000,2135973.991603
-117.200000,32.700000,2134322.623211
-100.350000,20.500000,2132293.199183
-73.600000,40.850000,2132200.123207
-100.300000,20.550000,2131704.981934
-98.150000,19.100000,2130400.885543
-70.700000,19.350000,2129400.151705
-100.350000,20.700000,2127475.021890
-98.850000,19.200000,2127430.661802
-69.900000,18.350000,2126743.400761
-98.950000,19.750000,2126607.950234
-77.150000,38.850000,2126508.389337
-70.100000,18.500000,2126090.110574
-100.300000,20.650000,2126007.971512
-87.700000,42.050000,2123729.501653
-70.700000,19.550000,2123643.824314
-73.400000,45.350000,2119738.148750
-101.600000,21.000000,2119146.212038
-98.150000,19.050000,2118587.828185
-69.950000,18.650000,2118585.334015
-118.150000,33.800000,2117985.429076
-116.950000,32.550000,2116035.494724
-82.250000,23.150000,2115289.232705
-118.400000,33.850000,2114078.638537
-72.300000,18.500000,2112334.948597
-90.500000,14.700000,2110563.401350
-98.250000,19.150000,2110491.927943
-77.050000,38.750000,2108279.414359
-95.250000,29.750000,2107035.588558
-95.350000,29.650000,2105471.451853
-70.800000,19.450000,2103802.438836
-117.950000,33.750000,2103255.257491
-77.100000,38.800000,2102498.561256
-73.350000,45.400000,2101013.027077
-72.350000,18.650000,2098671.613515
-80.250000,25.900000,2097533.460852
-106.550000,31.600000,2096827.841705
-90.450000,14.600000,2095093.790386
-82.400000,23.200000,2094211.979980
-117.900000,33.750000,2093932.974796
-103.500000,20.750000,2093337.112594
-73.450000,45.700000,2091089.133478
-80.250000,25.850000,2088369.262210
-71.100000,42.250000,2087427.083558
-73.900000,41.050000,2087137.010759
-98.200000,19.000000,2087058.224883
-98.200000,19.150000,2086286.636376
-118.050000,34.200000,2085949.928440
-98.900000,19.700000,2084227.943780
-98.300000,19.100000,2082513.441651
-74.250000,40.800000,2081586.252008
-75.100000,39.950000,2079470.046320
-98.250000,19.000000,2079298.071514
-74.300000,40.550000,2079295.414097
-117.850000,33.850000,2077810.061840
-101.600000,21.200000,2077433.652404
-116.950000,32.600000,2077311.510366
-71.150000,42.450000,2076907.880686
-106.450000,31.550000,2076398.303357
-111.850000,33.400000,2076157.831301
-82.300000,23.200000,2073976.157428
-74.350000,40.600000,2073966.565315
-70.600000,19.400000,2073361.954059
-82.450000,23.000000,2072792.884886
-87.650000,42.050000,2072779.387859
-95.250000,29.700000,2070761.509717
-71.050000,42.250000,2067669.401856
-106.600000,31.700000,2067022.550288
-99.400000,19.500000,2066553.112184
-103.250000,20.500000,2066382.921137
-79.300000,43.800000,2065159.340477
-103.200000,20.550000,2064526.422236
-101.850000,21.100000,2061479.014212
-73.850000,41.050000,2060784.040508
-75.150000,40.000000,2060177.407333
-99.500000,19.250000,2059679.028036
-95.300000,29.650000,2057378.190246
-79.350000,43.850000,2057077.333476
-75.200000,39.950000,2056556.004788
-80.200000,25.900000,2055793.343291
-75.150000,39.900000,2055658.178942
-80.250000,25.800000,2054708.635119
-70.100000,18.450000,2054672.235934
-87.750000,42.050000,2054525.565310
-99.550000,19.400000,2054361.593935
-111.900000,33.500000,2053644.491192
-74.150000,40.950000,2053607.146172
-96.800000,32.800000,2053589.577634
-99.400000,19.550000,2053060.559780
-77.150000,39.000000,2052686.077979
-106.400000,31.550000,2051606.707919
-90.450000,14.650000,2050586.333775
-74.350000,40.550000,2050223.995660
-80.200000,25.950000,2049472.603721
-72.300000,18.650000,2044595.169516
-72.250000,18.550000,2043059.271176
-80.250000,25.950000,2043032.300432
-118.450000,33.950000,2041190.754356
-112.100000,33.450000,2039980.587647
-70.650000,19.350000,2039180.813358
-96.800000,32.850000,2038489.614384
-73.950000,41.050000,2038246.904763
-117.850000,33.800000,2036959.136889
-99.250000,19.200000,2034926.566756
-87.600000,41.750000,2034878.191439
-106.300000,31.800000,2033724.623738
-70.600000,19.500000,2032320.199928
-69.900000,18.650000,2029138.425376
-73.800000,45.550000,2027896.031250
-118.050000,33.750000,2027238.861763
-117.050000,32.450000,2027101.533783
-71.200000,42.350000,2023594.632919
-99.500000,19.350000,2023414.314360
-98.300000,19.050000,2019711.900097
-106.600000,31.750000,2017525.920384
-79.450000,43.500000,2016889.242093
-74.350000,40.500000,2014886.558744
-74.300000,40.500000,2011901.247706
-101.700000,20.950000,2011855.456383
-111.850000,33.450000,2009788.714030
-70.650000,19.550000,2009064.016239
-118.150000,34.250000,2008963.701072
-72.250000,18.600000,2006264.772965
-116.950000,32.500000,2005898.513724
-70.800000,19.500000,2004431.344909
-80.200000,25.850000,2001423.560932
-70.750000,19.550000,2000152.779086
-77.050000,39.050000,1999894.518992
-79.500000,43.500000,1998383.193178
-101.550000,21.100000,1998141.981316
-112.100000,33.500000,1997883.911298
-79.600000,43.800000,1996975.249352
-70.000000,18.650000,1996228.042662
-74.350000,40.650000,1995624.638093
-80.300000,25.800000,1994111.245997
-73.800000,45.600000,1994031.415250
-71.000000,42.450000,1993744.779462
-90.650000,14.500000,1993722.794768
-118.200000,33.800000,1991273.909761
-99.400000,19.450000,1990889.754512
-72.400000,18.500000,1990819.076623
-73.750000,45.400000,1990075.285179
-90.700000,14.600000,1989545.291737
-75.100000,39.900000,1988295.952582
-74.250000,40.550000,1987829.015198
-70.100000,18.550000,1987081.028428
-70.750000,19.350000,1986323.861424
-90.500000,14.500000,1983292.761572
-87.850000,42.000000,1983047.184637
-80.300000,25.850000,1982218.499259
-112.050000,33.350000,1977995.737698
-106.350000,31.850000,1977914.972915
-101.700000,21.250000,1977072.842319
-117.950000,34.050000,1977056.177619
-90.650000,14.700000,1976997.727199
-75.100000,40.000000,1976149.324728
-95.400000,29.650000,1975960.597970
-70.800000,19.400000,1975664.552463
-95.450000,29.750000,1975175.103718
-103.250000,20.800000,1973481.863720
-101.850000,21.150000,1971867.505865
-72.400000,18.650000,1970884.966832
-87.550000,41.800000,1970311.419452
-118.300000,34.250000,1966347.706029
-117.850000,33.900000,1965929.152174
-82.350000,22.950000,1965115.240586
-75.200000,40.000000,1965067.651436
-101.850000,21.050000,1964405.372638
-117.850000,33.950000,1964181.539096
-117.850000,33.750000,1963522.986701
-73.600000,40.600000,1962522.211548
-103.200000,20.750000,1959267.467208
-116.950000,32.650000,1959256.298395
-71.200000,42.400000,1958920.927742
-100.100000,25.700000,1958321.658004
-106.300000,31.600000,1954624.592352
-80.300000,25.900000,1952315.082655
-75.700000,45.400000,1949653.762436
-77.000000,39.050000,1949157.591924
-98.150000,19.000000,1949059.137026
-100.100000,25.750000,1948992.882459
-96.850000,32.800000,1948341.391140
-96.750000,32.850000,1948264.468057
-96.750000,32.800000,1946621.389326
-112.050000,33.550000,1945881.134590
-111.850000,33.350000,1943756.438325
-71.150000,42.250000,1940679.464344
-90.450000,14.550000,1938099.501883
-75.200000,39.900000,1938046.300408
-103.450000,20.500000,1937391.682249
-98.150000,19.150000,1937049.733651
-100.400000,25.600000,1935720.370128
-99.650000,19.150000,1934723.470388
-117.900000,33.700000,1934639.071725
-118.450000,34.100000,1932594.066761
-73.750000,45.700000,1932253.169669
-79.500000,43.850000,1930570.498949
-117.000000,32.450000,1926481.575195
-96.800000,32.900000,1925822.292015
-96.850000,32.850000,1925716.632622
-82.250000,23.000000,1924995.567943
-71.200000,42.300000,1923691.073392
-79.250000,43.700000,1923678.367719
-80.200000,25.800000,1922914.923868
-87.850000,41.800000,1922177.196340
-95.250000,29.800000,1921940.510282
-96.900000,32.800000,1921854.764076
-72.450000,18.550000,1920739.381573
-95.450000,29.700000,1920211.045061
-101.750000,20.950000,1919452.322388
-112.000000,33.550000,1918769.767241
-95.350000,29.850000,1918393.061245
-87.800000,41.750000,1915424.751817
-117.100000,32.450000,1915067.116611
-98.300000,19.150000,1914431.082710
-101.650000,20.950000,1914080.013634
-99.350000,19.700000,1913106.752461
-101.550000,21.050000,1909928.448370
-100.450000,25.700000,1909627.970069
-101.750000,21.250000,1907389.093647
-76.850000,38.750000,1906774.614460
-72.450000,18.600000,1906251.183514
-74.250000,40.500000,1902604.257142
-99.750000,19.200000,1901547.531602
-82.400000,22.950000,1901371.043731
-117.200000,32.500000,1900032.717808
-79.250000,43.650000,1899248.583277
-106.600000,31.650000,1898773.033111
-117.900000,34.000000,1897922.623383
-106.500000,31.550000,1896467.054518
-90.700000,14.550000,1896216.197604
-87.800000,42.050000,1895364.475254
-118.000000,33.700000,1895239.204553
-99.600000,19.150000,1894622.098997
-73.800000,45.500000,1894228.431585
-77.100000,39.050000,1890448.041339
-90.700000,14.650000,1890415.347000
-100.150000,25.600000,1884949.384306
-112.100000,33.400000,1884810.124820
-70.050000,18.350000,1883510.136652
-100.400000,25.850000,1883137.192990
-101.550000,21.150000,1881984.210776
-71.000000,42.250000,1879972.200843
-87.550000,42.000000,1877653.136966
-72.250000,18.500000,1876940.023094
-75.700000,45.450000,1876917.718551
-100.450000,25.750000,1875984.302922
-74.400000,40.550000,1874949.104724
-77.150000,38.800000,1874732.916930
-117.850000,33.700000,1873670.213011
-96.900000,32.850000,1872451.294446
-73.800000,41.050000,1871005.513943
-96.750000,32.900000,1868974.956761
-99.450000,19.350000,1868357.745437
-117.950000,33.700000,1868269.492517
-100.150000,25.850000,1866772.844770
-77.200000,38.900000,1866549.813139
-74.350000,40.450000,1865989.371615
-69.800000,18.600000,1864918.272418
-99.300000,19.750000,1864002.272130
-101.650000,21.250000,1862632.712260
-69.800000,18.400000,1862140.889497
-74.300000,40.750000,1859738.288513
-95.300000,29.850000,1859458.189554
-103.500000,20.550000,1858962.116436
-80.300000,25.950000,1858268.655175
-80.150000,25.950000,1857414.118481
-77.200000,38.950000,1856485.552423
-71.100000,42.500000,1856436.389716
-100.500000,20.500000,1853841.588906
-98.300000,19.000000,1852697.833304
-75.050000,39.950000,1848018.672555
-117.100000,32.750000,1847489.887722
-76.850000,39.000000,1846542.482704
-99.750000,19.400000,1843948.376020
-70.950000,42.350000,1841062.605079
-75.650000,45.400000,1840498.140124
-87.700000,41.700000,1840208.839910
-106.550000,31.850000,1839851.591435
-74.000000,41.050000,1838643.615544
-95.250000,29.650000,1838320.787616
-74.400000,40.500000,1836576.887655
-75.700000,45.350000,1836386.314197
-111.950000,33.300000,1835896.910239
-80.200000,26.050000,1834381.742754
-96.800000,32.750000,1833757.396437
-80.250000,25.750000,1832795.036668
-80.200000,26.000000,1832609.135888
-79.550000,43.500000,1832357.284830
-74.300000,40.450000,1831957.236555
-82.500000,23.100000,1831526.245780
-80.300000,25.750000,1829896.388776
-87.600000,42.050000,1829349.246220
-106.350000,31.550000,1829317.567262
-79.400000,43.500000,1829138.584180
-90.450000,14.700000,1826199.979403
-87.650000,41.700000,1824650.152801
-71.050000,42.500000,1824342.848756
-100.500000,20.700000,1822412.566788
-117.150000,32.750000,1822188.026234
-80.150000,25.900000,1822070.572050
-74.350000,40.700000,1820910.062385
-95.450000,29.800000,1818212.041821
-79.300000,43.550000,1817837.356443
-98.900000,19.150000,1816075.782683
-74.450000,40.500000,1816021.262942
-98.100000,19.100000,1815495.977107
-70.950000,42.400000,1814375.154624
-74.450000,40.550000,1814353.318210
-98.250000,19.200000,1812499.503235
-75.750000,45.400000,1811961.227604
-82.300000,22.950000,1810707.742136
-99.400000,19.600000,1809556.891264
-82.500000,23.050000,1809190.412399
-96.850000,32.900000,1807527.240332
-100.300000,20.500000,1807509.228542
-118.100000,33.750000,1806899.479608
-99.450000,19.300000,1806683.153718
-122.300000,37.750000,1806080.942835
-72.350000,18.450000,1805797.358751
-98.100000,19.050000,1803750.086736
-100.100000,25.650000,1802845.716233
-118.250000,33.800000,1801248.295309
-100.300000,20.700000,1800983.197804
-95.400000,29.850000,1798655.484296
-80.250000,26.000000,1798569.176644
-74.400000,40.600000,1798559.774575
-122.350000,37.750000,1797743.483561
-96.800000,32.950000,1797350.160249
-111.900000,33.300000,1796969.919616
-69.850000,18.350000,1796919.035333
-79.550000,43.850000,1794802.568532
-75.150000,40.050000,1793926.847936
-75.250000,39.950000,1791235.814239
-99.650000,19.450000,1790914.658205
-82.450000,23.200000,1789245.230608
-79.250000,43.750000,1787945.398172
-71.200000,42.450000,1787233.116485
-70.600000,19.350000,1786799.261686
-105.000000,39.750000,1786344.754845
-75.650000,45.450000,1783651.633193
-76.950000,39.050000,1783374.181879
-96.900000,32.750000,1782801.963793
-100.550000,20.600000,1781745.707054
-96.950000,32.800000,1781541.791338
-99.500000,19.200000,1781158.412554
-80.250000,26.050000,1780698.749224
-69.850000,18.650000,1780428.207587
-72.250000,18.650000,1778765.245875
-99.700000,19.150000,1777757.783505
-112.150000,33.500000,1777097.446884
-70.100000,18.400000,1776987.118969
-80.350000,25.800000,1776668.095934
-106.600000,31.800000,1776127.776418
-118.400000,34.200000,1775618.503852
-73.800000,45.650000,1775395.107887
-74.100000,41.000000,1772691.534485
-112.150000,33.450000,1771637.919676
-98.200000,19.200000,1771506.001095
-112.100000,33.550000,1771411.269196
-75.050000,39.900000,1770524.391034
-100.450000,25.650000,1770002.723706
-111.850000,33.500000,1768583.189902
-77.200000,38.850000,1767742.120725
-96.850000,32.750000,1766786.314261
-99.250000,19.800000,1765541.008454
-100.100000,25.800000,1764996.935014
-100.250000,25.900000,1763882.952198
-74.300000,40.800000,1763641.621031
-111.950000,33.550000,1763066.322265
-73.550000,40.700000,1762906.485068
-117.250000,32.650000,1762790.833327
-75.050000,40.000000,1761388.866425
-117.800000,33.850000,1760647.751417
-96.750000,32.950000,1760100.213470
-74.250000,40.850000,1758257.448572
-82.250000,23.200000,1758212.943940
-122.300000,37.800000,1758061.232844
-87.750000,41.700000,1757655.391355
-112.000000,33.300000,1756389.775098
-122.350000,37.800000,1753712.932975
-99.450000,19.400000,1751660.403135
-72.300000,18.450000,1749734.997594
-117.800000,33.800000,1748966.499252
-98.800000,19.350000,1748864.815721
-75.150000,39.850000,1748603.341066
-100.300000,25.900000,1748384.497930
-73.700000,41.000000,1748247.569323
-70.950000,42.300000,1745642.447560
-71.150000,42.500000,1745590.179239
-80.150000,25.850000,1744169.787508
-104.950000,39.750000,1741001.497887
-118.450000,33.900000,1735826.509339
-98.350000,19.100000,1734852.625930
-82.200000,23.100000,1734485.767773
-75.750000,45.450000,1733377.458884
-122.300000,37.700000,1732330.540975
-70.600000,19.550000,1731594.770194
-116.950000,32.700000,1731138.368463
-117.250000,32.600000,1729954.530048
-99.200000,19.150000,1728992.901598
-117.800000,33.750000,1728451.772171
-96.700000,32.850000,1727067.277148
-99.800000,19.300000,1726100.959973
-90.550000,14.750000,1725713.664923
-74.250000,40.450000,1725523.235572
-98.250000,18.950000,1723717.880518
-98.200000,18.950000,1723515.491214
-96.950000,32.850000,1723420.250430
-73.550000,40.750000,1722811.105891
-75.200000,40.050000,1722207.940052
-99.600000,19.450000,1722143.867909
-98.800000,19.300000,1722090.143413
-100.400000,20.450000,1721821.128505
-75.250000,40.000000,1721449.525365
-99.500000,19.400000,1720873.385813
-72.450000,18.500000,1720404.729647
