id,file,name,owner,energy_factor,category,population,coastal,has_port,is_base,base_type,dam_sites,dam_province,reactor_sites,shared_slots,slot_budget,thermoelectric_plant,hydroelectric_plant,nuclear_reactor,schools,offices,hospitals,prisons,barracks,dockyard,radar_station,anti_air_building,missile_silo
706,history/states/706-State_706.txt,"Tecuala, NA",MEX,1.4,large_town,500,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
707,history/states/707-State_707.txt,"San Juan, PR",PRC,0.97,metropolis,1494053,True,True,False,,,,,16,20,2,0,0,3,2,3,2,2,2,1,1,0
708,history/states/708-State_708.txt,"Las Tunas, CU",CUB,1.4,metropolis,903161,True,False,False,,,,,15,20,4,2,0,2,2,2,2,1,0,1,1,0
709,history/states/709-State_709.txt,"Maria Trinidad Sanchez, DO",DOM,1.4,large_city,501951,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,1,0,0
710,history/states/710-State_710.txt,British Virgin Islands,ENG,1.4,small_island,10000,True,False,False,,,,,1,2,1,0,0,0,0,0,0,0,0,0,0,0
711,history/states/711-State_711.txt,"Holguin, CU",CUB,1.4,megalopolis,2144428,True,True,False,,,,,20,22,4,2,0,3,2,3,2,2,2,2,1,0
712,history/states/712-State_712.txt,"Samana, DO",DOM,1.4,town,51000,True,False,False,,,,,3,6,1,0,0,1,0,1,0,0,0,0,0,0
713,history/states/713-State_713.txt,"Monte Cristi, DO",DOM,1.4,city,139533,True,False,False,,,,,5,12,2,0,0,1,0,1,1,0,0,0,0,0
714,history/states/714-State_714.txt,"Puerto Plata, DO",DOM,1.4,metropolis,1132824,True,True,False,,,,,16,20,3,1,0,2,2,2,2,2,2,1,1,0
715,history/states/715-State_715.txt,"Duarte, DO",DOM,1.4,large_city,474513,False,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,1,0,0
716,history/states/716-State_716.txt,Este de Nayarit,MEX,1.4,large_town,143,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
717,history/states/717-State_717.txt,US Virgin Islands,PRC,0.97,small_island,10000,True,True,False,,,,,1,2,0,0,0,0,0,0,0,0,1,0,0,0
718,history/states/718-State_718.txt,"El Seybo, DO",DOM,1.4,large_city,363293,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
719,history/states/719-State_719.txt,"La Altagracia, DO",DOM,1.4,city,184399,True,False,False,,,,,6,12,2,0,0,1,1,1,1,0,0,0,0,0
720,history/states/720-State_720.txt,"Kirtland AFB, NM",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
721,history/states/721-State_721.txt,"Vieques, PR",PRC,0.97,rural,11339,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
722,history/states/722-State_722.txt,"Guantanamo, CU",CUB,1.4,metropolis,707065,True,True,False,,,,,16,20,3,2,0,2,2,2,2,1,2,1,1,0
723,history/states/723-State_723.txt,"Santiago, DO",DOM,1.4,city,153160,True,False,False,,,,,6,12,2,0,0,1,1,1,1,0,0,0,0,0
724,history/states/724-State_724.txt,"Hato Mayor, DO",DOM,1.4,large_town,110082,True,False,False,,,,,4,8,1,0,0,1,0,1,1,0,0,0,0,0
725,history/states/725-State_725.txt,"Mezquitic, JA",MEX,1.4,metropolis,969648,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
726,history/states/726-State_726.txt,"Nord-Est, HT",HAI,1.4,large_city,360092,True,False,False,,,,,12,16,4,1,0,2,1,2,1,1,0,0,0,0
727,history/states/727-State_727.txt,"La Vega, DO",DOM,1.4,city,296891,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
728,history/states/728-State_728.txt,"Isla de Culebra, PR",PRC,0.97,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
729,history/states/729-State_729.txt,"Nord-Oueste, HT",HAI,1.4,large_city,588112,True,False,False,,,,,12,16,4,1,0,2,1,2,1,1,0,1,0,0
730,history/states/730-State_730.txt,"Dajabon, DO",DOM,1.4,city,274524,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
731,history/states/731-State_731.txt,"Isla de Juventud, CU",CUB,1.4,small_island,10000,True,True,False,,,,,1,2,0,0,0,0,0,0,0,0,1,0,0,0
732,history/states/732-State_732.txt,"Nord, HT",HAI,1.4,metropolis,720590,True,False,False,,,,,15,20,4,2,0,2,2,2,2,1,0,1,1,0
733,history/states/733-State_733.txt,"Santo Domingo, DO",DOM,1.4,megalopolis,3772428,True,False,False,,,,,18,22,3,1,0,3,3,3,3,2,0,2,2,0
734,history/states/734-State_734.txt,"Santiago de Cuba, CU",CUB,1.4,megalopolis,1671377,True,True,False,,,,,20,22,4,2,0,3,2,3,2,2,2,2,1,0
735,history/states/735-State_735.txt,"Artibonite, HT",HAI,1.4,megalopolis,1514620,True,True,False,,,,,20,22,3,3,0,3,2,3,2,2,2,1,1,0
736,history/states/736-State_736.txt,"Granma, CU",CUB,1.4,metropolis,1300124,True,True,False,,,,,20,20,4,2,0,3,2,3,2,2,2,1,1,0
737,history/states/737-State_737.txt,"La Romana, DO",DOM,1.4,city,130000,True,False,False,,,,,5,12,2,0,0,1,0,1,1,0,0,0,0,0
738,history/states/738-State_738.txt,"San Pedro de Macoris, DO",DOM,1.4,city,195000,True,False,False,,,,,6,12,2,0,0,1,1,1,1,0,0,0,0,0
739,history/states/739-State_739.txt,"Colotlan, JA",MEX,1.4,large_city,149183,True,False,False,,,,,10,16,4,3,0,1,0,1,1,0,0,0,0,0
740,history/states/740-State_740.txt,"La Estrelleta, DO",DOM,1.4,city,150616,False,False,False,,,,,6,12,2,0,0,1,1,1,1,0,0,0,0,0
741,history/states/741-State_741.txt,Aguascalientes,MEX,1.4,megalopolis,14385140,False,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,5,3,0
742,history/states/742-State_742.txt,"San Juan, DO",DOM,1.4,large_city,316999,False,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
743,history/states/743-State_743.txt,"Guayalejo, VC",MEX,1.4,large_town,19548,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
744,history/states/744-State_744.txt,"Centre, HT",HAI,1.4,metropolis,738080,False,False,False,,,,,15,20,4,2,0,2,2,2,2,1,0,1,1,0
745,history/states/745-State_745.txt,"Brainerd, MN",SMN,0.98,city,138321,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
746,history/states/746-State_746.txt,"Pinos, Zacatecas",MEX,1.4,large_town,20810,False,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
747,history/states/747-State_747.txt,"San Luis Potosi, SL",MEX,1.4,megalopolis,6393352,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
748,history/states/748-State_748.txt,"Azua, DO",DOM,1.4,city,234006,True,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
749,history/states/749-State_749.txt,"Peravia, DO",DOM,1.4,city,127791,True,True,False,,,,,6,12,2,0,0,1,0,1,1,0,1,0,0,0
750,history/states/750-State_750.txt,"Ciudad Valles, SL",MEX,1.4,megalopolis,5204499,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
751,history/states/751-State_751.txt,"San Francisco, CA",SCA,1.3,metropolis,951566,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
752,history/states/752-State_752.txt,"Isla de Mona, PR",PRC,0.97,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
753,history/states/753-State_753.txt,"Tepic, NA",MEX,1.4,large_town,1351,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
754,history/states/754-State_754.txt,Veracruz,MEX,1.4,megalopolis,2149044,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
755,history/states/755-State_755.txt,Jalisco,MEX,1.4,megalopolis,2312056,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
756,history/states/756-State_756.txt,"San Francisco Metro, CA",SCA,1.3,megalopolis,4168069,True,True,False,,,,,22,22,4,3,0,3,3,3,3,3,0,2,2,0
757,history/states/757-State_757.txt,Quintana Roo,MEX,1.4,metropolis,874963,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
758,history/states/758-State_758.txt,"Axtla de Terrazas, SL",MEX,1.4,megalopolis,3248134,True,False,False,,,,,21,22,4,3,0,3,3,3,3,2,0,2,2,0
759,history/states/759-State_759.txt,Guanajuato,MEX,1.4,megalopolis,4192971,False,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,2,2,0
760,history/states/760-State_760.txt,"Ouest, HT",HAI,1.4,megalopolis,3862860,True,True,False,,,,,22,22,3,3,0,3,3,3,3,3,1,2,2,0
761,history/states/761-State_761.txt,Yucatan,MEX,1.4,large_city,399610,True,True,False,,,,,15,16,4,3,0,2,1,2,1,1,1,0,0,0
762,history/states/762-State_762.txt,"Barahona, DO",DOM,1.4,city,197536,True,True,False,,,,,7,12,2,0,0,1,1,1,1,0,1,0,0,0
763,history/states/763-State_763.txt,"Isla Maria Madre, NA",MEX,1.4,large_town,10000,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
764,history/states/764-State_764.txt,"Nellis AFB, NV",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
765,history/states/765-State_765.txt,"Isla de la Gonave, HT",HAI,1.4,large_town,64009,True,False,False,,,,,5,8,3,0,0,1,0,1,0,0,0,0,0,0
766,history/states/766-State_766.txt,Queretaro,MEX,1.4,metropolis,1386096,True,False,False,,,,,19,20,4,3,0,3,2,3,2,2,0,1,1,0
767,history/states/767-State_767.txt,"Huejutla de Reyes, VC",MEX,1.4,city,100452,True,False,False,,,,,10,12,4,3,0,1,0,1,1,0,0,0,0,0
768,history/states/768-State_768.txt,"Pedernales, DO",DOM,1.4,rural,8455,True,True,False,,,,,1,3,0,0,0,0,0,0,0,0,1,0,0,0
769,history/states/769-State_769.txt,"Sud-Est, HT",HAI,1.4,city,206331,False,False,False,,,,,9,12,4,0,0,1,1,1,1,1,0,0,0,0
770,history/states/770-State_770.txt,"Puerto Vallarta, JA",MEX,1.4,large_town,500,False,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
771,history/states/771-State_771.txt,Hidalgo,MEX,1.4,large_city,332747,True,False,False,,,,,14,16,4,3,0,2,1,2,1,1,0,0,0,0
772,history/states/772-State_772.txt,"Malmstrom AFB, MT ",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
773,history/states/773-State_773.txt,"Nippes, HT",HAI,1.4,large_city,445305,True,True,False,,,,,13,16,4,1,0,2,1,2,1,1,1,0,0,0
774,"history/states/774-Bronx, NY.txt","Queens, NY",NYC,1.25,megalopolis,1697935,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
775,"history/states/775-Queens, NY.txt","Staten Island, NY",NYC,1.25,large_city,592415,True,True,False,,,,,15,16,4,3,0,2,1,2,1,1,1,1,0,0
776,"history/states/776-Brooklyn, NY.txt","The Bronx, NY",NYC,1.25,metropolis,918935,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
777,"history/states/777-Staten Island, NY.txt","Brooklyn, NY",NYC,1.25,megalopolis,1942920,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
778,"history/states/778-Saint Francis, KS.txt","Saint Francis, KS",DMA,1.02,enclave,716,True,False,False,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
779,"history/states/779-Ohio, WV.txt","Ohio, WV",RWV,0.84,large_town,64770,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
