name,abbr,lon,lat,population,label,source,geoname_id
Bayamon,PR,-66.1557,18.3989,185187,"Bayamon, PR",curated,
Fort Lauderdale,FL,-80.1373,26.1224,182760,"Fort Lauderdale, FL",curated,
Dessalines,HT,-72.51611,19.26177,181903,Dessalines,geonames,3726540
Chattanooga,TN,-85.3097,35.0456,181099,"Chattanooga, TN",curated,
Quetzaltenango,GUA,-91.52316,14.84462,180706,Quetzaltenango,geonames,3590979
Aurora,IL,-88.3201,41.7606,180542,"Aurora, IL",curated,
Nepean,ON,-75.7225,45.33619,180000,"Nepean, ON",geonames,6087029
Onslow,NC,-78.1939,34.3167,180000,"Onslow, NC",curated,
Vaudreuil-Soulanges,QC,-74.0255,45.3972,180000,"Vaudreuil-Soulanges, QC",curated,
Cuautitlan,EM,-99.17989,19.67052,178847,"Cuautitlan, EM",geonames,3529986
Fontanar,CU,-82.408,23.02389,178601,Fontanar,geonames,3558729
Spring Valley,NV,-115.245,36.10803,178395,"Spring Valley, NV",geonames,5512909
Santa Rosa,CA,-122.7141,38.4404,178127,"Santa Rosa, CA",curated,
Cape Breton Island,NS,-60.1942,46.1382,176896,"Cape Breton Island, NS",curated,
San Luis Rio Colorado,SO,-114.77037,32.4555,176685,"San Luis Rio Colorado, SO",geonames,3985604
Santa Ana,SV,-89.55685,13.98827,176661,"Santa Ana, SV",geonames,3583334
Eugene,OR,-123.0868,44.0521,176654,"Eugene, OR",curated,
Tempe,AZ,-111.90931,33.41477,175826,"Tempe, AZ",geonames,5317058
Oceanside,CA,-117.37948,33.19587,175691,"Oceanside, CA",geonames,5378771
Salem,OR,-123.0351,44.9429,175535,"Salem, OR",curated,
Garden Grove,CA,-117.94145,33.77391,175393,"Garden Grove, CA",geonames,5351515
Oshawa,ON,-78.84957,43.90012,175383,"Oshawa, ON",geonames,6094578
Ontario,CA,-117.6509,34.0633,175265,"Ontario, CA",curated,
Rancho Cucamonga,CA,-117.59311,34.1064,175236,"Rancho Cucamonga, CA",geonames,5385955
Cary,NC,-78.7811,35.7915,174721,"Cary, NC",curated,
San Miguel de Allende,GT,-100.74389,20.91528,174615,"San Miguel de Allende, GT",geonames,3985344
Sherbrooke,QC,-71.8993,45.4042,172950,"Sherbrooke, QC",curated,
Chicoloapan,EM,-98.90202,19.41687,172919,"Chicoloapan, EM",geonames,3530937
Puerto Vallarta,JA,-105.2203,20.6407,171600,"Puerto Vallarta, JA",curated,
Guadalupe,ZA,-102.5188,22.74678,170029,"Guadalupe, ZA",geonames,4005509
Fort Collins,CO,-105.0844,40.5853,169810,"Fort Collins, CO",curated,
Palmdale,CA,-118.1165,34.5794,169450,"Palmdale, CA",curated,
Springfield,MO,-93.2923,37.209,169176,"Springfield, MO",curated,
Chetumal,QR,-88.30397,18.51957,169028,"Chetumal, QR",geonames,3531023
Chalco,EM,-98.89775,19.26174,168720,"Chalco, EM",geonames,3531200
Cuauhtemoc,CH,-106.86667,28.4063,168482,"Cuauhtemoc, CH",geonames,4012406
Chautauqua,NY,-79.4217,42.2895,167700,"Chautauqua, NY",curated,
Elk Grove,CA,-121.37162,38.4088,166913,"Elk Grove, CA",geonames,5346111
Clarksville,TN,-87.3595,36.5298,166722,"Clarksville, TN",curated,
Pembroke Pines,FL,-80.22394,26.00315,166611,"Pembroke Pines, FL",geonames,4168139
Comitan,CS,-92.13668,16.24004,166178,"Comitan, CS",geonames,3530367
Greater Sudbury,ON,-80.99001,46.49,166004,"Greater Sudbury, ON",geonames,5964700
Sudbury,ON,-80.993,46.4917,166004,"Sudbury, ON",curated,
Port Saint Lucie,FL,-80.35033,27.29393,164603,"Port Saint Lucie, FL",geonames,4169171
Corona,CA,-117.56644,33.87529,164226,"Corona, CA",geonames,5339631
Salinas,CA,-121.6555,36.6777,163542,"Salinas, CA",curated,
Centre,PA,-77.7866,40.9382,162909,"Centre, PA",curated,
Lancaster,CA,-118.13674,34.69804,161103,"Lancaster, CA",geonames,5364940
Salamanca,GT,-101.1977,20.56979,160682,"Salamanca, GT",geonames,3988214
Delegacion Cuajimalpa de Morelos,DF,-99.29089,19.3692,160491,"Delegacion Cuajimalpa de Morelos, DF",geonames,3530049
Mejicanos,SV,-89.188,13.72397,160317,"Mejicanos, SV",geonames,3584399
Manzanillo,CL,-104.34214,19.11695,159853,"Manzanillo, CL",geonames,3996663
Jalapa,GUA,-89.99112,14.63542,159840,Jalapa,geonames,3595237
Paterson,NJ,-74.1638,40.9168,159732,"Paterson, NJ",curated,
Alexandria,VA,-77.0469,38.8048,159467,"Alexandria, VA",curated,
Tuxtepec,OA,-96.12535,18.0883,159452,"Tuxtepec, OA",geonames,3518723
San Miguel del Padron,CU,-82.32669,23.09544,159273,San Miguel del Padron,geonames,3538803
Tempe Junction,AZ,-111.94348,33.41421,158368,"Tempe Junction, AZ",geonames,5317071
Hayward,CA,-122.0808,37.66882,158289,"Hayward, CA",geonames,5355933
Macon,GA,-83.6326,32.8407,157346,"Macon, GA",curated,
Cuautla,MO,-98.93525,18.8106,157336,"Cuautla, MO",geonames,3529982
Kansas City,KS,-94.6275,39.1141,156607,"Kansas City, KS",curated,
Escuintla,GUA,-90.78816,14.30097,156313,Escuintla,geonames,3595803
San Pablo de las Salinas,EM,-99.09477,19.66658,156191,"San Pablo de las Salinas, EM",geonames,3518135
Lakewood,CO,-105.0814,39.7047,155984,"Lakewood, CO",curated,
Sunnyvale,CA,-122.03635,37.36883,155805,"Sunnyvale, CA",geonames,5400075
San Martin Texmelucan de Labastida,PU,-98.43885,19.28431,155738,"San Martin Texmelucan de Labastida, PU",geonames,3518407
Villa Canales,GUA,-90.53425,14.48285,155423,Villa Canales,geonames,3587923
Springfield,MA,-72.5898,42.1015,155032,"Springfield, MA",curated,
Carolina,PR,-65.9574,18.3808,154815,"Carolina, PR",curated,
San Cristobal,DO,-70.10682,18.41713,154040,San Cristobal,geonames,3511540
East Chattanooga,TN,-85.24912,35.06535,154024,"East Chattanooga, TN",geonames,4619947
Pasadena,TX,-95.2091,29.69106,153784,"Pasadena, TX",geonames,4717782
Jackson,MS,-90.1848,32.2988,153701,"Jackson, MS",curated,
Abbotsford,BC,-122.3045,49.0504,153524,"Abbotsford, BC",curated,
Pomona,CA,-117.75228,34.05529,153266,"Pomona, CA",geonames,5384170
Killeen,TX,-97.7278,31.1171,153095,"Killeen, TX",curated,
Murfreesboro,TN,-86.3903,35.8456,152769,"Murfreesboro, TN",curated,
Bellevue,WA,-122.2007,47.6101,151854,"Bellevue, WA",curated,
Escondido,CA,-117.08642,33.11921,151038,"Escondido, CA",geonames,5346827
Joliet,IL,-88.0817,41.525,150362,"Joliet, IL",curated,
Charleston,SC,-79.9311,32.7765,150227,"Charleston, SC",curated,
Piedras Negras,CO,-100.52353,28.70007,150178,"Piedras Negras, CO",geonames,3992619
Gloucester,ON,-75.63333,45.35,150012,"Gloucester, ON",geonames,5962204
Playa del Carmen,QR,-87.07987,20.6274,149923,"Playa del Carmen, QR",geonames,3521342
Hollywood,FL,-80.14949,26.0112,149728,"Hollywood, FL",geonames,4158928
Naperville,IL,-88.1479,41.7508,149540,"Naperville, IL",curated,
Fresnillo,ZA,-102.8729,23.1811,148800,"Fresnillo, ZA",curated,
Rockford,IL,-89.094,42.2711,148655,"Rockford, IL",curated,
Bridgeport,CT,-73.1952,41.1865,148654,"Bridgeport, CT",curated,
Coquitlam,BC,-122.78217,49.2846,148625,"Coquitlam, BC",geonames,5927690
Syracuse,NY,-76.1474,43.0481,148620,"Syracuse, NY",curated,
Valencia,CA,-118.60953,34.44361,148456,"Valencia, CA",geonames,5405288
Ciudad Delicias,CH,-105.47012,28.19013,148045,"Ciudad Delicias, CH",geonames,4013720
East Hampton,VA,-76.33161,37.03737,147993,"East Hampton, VA",geonames,4756955
Barrie,ON,-79.66634,44.40011,147829,"Barrie, ON",geonames,5894171
Savannah,GA,-81.0998,32.0809,147780,"Savannah, GA",curated,
Roseville,CA,-121.288,38.7521,147773,"Roseville, CA",curated,
Matanzas,CU,-81.58284,23.04388,146733,Matanzas,geonames,3547398
Rosemont-La Petite-Patrie,QC,-73.60686,45.53661,146501,"Rosemont-La Petite-Patrie, QC",geonames,13546323
Puerto Plata,DO,-70.6884,19.79344,146000,Puerto Plata,geonames,3493175
Jutiapa,GUA,-89.88798,14.28491,145880,Jutiapa,geonames,3595069
Spanish Town,JM,-76.95742,17.99107,145018,Spanish Town,geonames,3488465
Villeray-Saint-Michel-Parc-Extension,QC,-73.60535,45.55869,144814,"Villeray-Saint-Michel-Parc-Extension, QC",geonames,13546324
Mesquite,TX,-96.59916,32.7668,144788,"Mesquite, TX",geonames,4710826
Saguenay,QC,-71.0683,48.428,144723,"Saguenay, QC",curated,
Kelowna,BC,-119.496,49.888,144576,"Kelowna, BC",curated,
Leon,NI,-86.87862,12.43527,144538,"Leon, NI",geonames,3618030
Laredos,TM,-99.5667,27.4831,144000,"Laredos, TM",curated,
Guelph,ON,-80.25599,43.54594,143740,"Guelph, ON",geonames,5967629
Torrance,CA,-118.34063,33.83585,143592,"Torrance, CA",geonames,5403022
Levis,QC,-71.17793,46.80326,143414,"Levis, QC",geonames,6325521
Surprise,AZ,-112.33322,33.63059,143148,"Surprise, AZ",geonames,5316428
Mercier-Hochelaga-Maisonneuve,QC,-73.54626,45.57194,142753,"Mercier-Hochelaga-Maisonneuve, QC",geonames,13546319
Puerto Cortez,HN,-87.92968,15.82562,142311,"Puerto Cortez, HN",geonames,3600026
Pasadena,CA,-118.14452,34.14778,142250,"Pasadena, CA",geonames,5381396
McAllen,TX,-98.23,26.2034,142210,"McAllen, TX",curated,
Ciego de Avila,CU,-78.76034,21.8422,142027,Ciego de Avila,geonames,3564178
Thornton,CO,-104.9719,39.868,141867,"Thornton, CO",curated,
Chichicastenango,GUA,-91.11116,14.94333,141567,Chichicastenango,geonames,3598655
Olathe,KS,-94.8191,38.8814,141290,"Olathe, KS",curated,
Gainesville,FL,-82.3248,29.6516,141085,"Gainesville, FL",curated,
Orange,CA,-117.85311,33.78779,140992,"Orange, CA",geonames,5379513
Fullerton,CA,-117.92534,33.87029,140847,"Fullerton, CA",geonames,5351247
Catacamas,HN,-85.89412,14.85114,140548,"Catacamas, HN",geonames,3613974
Nogales,SO,-110.945,31.3285,140400,"Nogales, SO",curated,
West Valley City,UT,-112.0011,40.6916,140230,"West Valley City, UT",curated,
Warren,MI,-83.0277,42.5145,139387,"Warren, MI",curated,
Trois-Rivieres,QC,-72.5477,46.3432,139163,"Trois-Rivieres, QC",curated,
Choloma,HN,-87.95302,15.61444,139100,"Choloma, HN",geonames,3613533
San Juan del Rio,QT,-99.99637,20.38897,138878,"San Juan del Rio, QT",geonames,3518692
Whitby,ON,-78.93287,43.88342,138501,"Whitby, ON",geonames,6180170
Waco,TX,-97.1467,31.5493,138486,"Waco, TX",curated,
Metairie,LA,-90.15285,29.98409,138481,"Metairie, LA",geonames,4333177
Jacmel,HT,-72.53686,18.23569,137966,Jacmel,geonames,3723779
Cedar Rapids,IA,-91.6656,41.9779,137710,"Cedar Rapids, IA",curated,
Dayton,OH,-84.1916,39.7589,137644,"Dayton, OH",curated,
Ponce,PR,-66.6141,18.0111,137491,"Ponce, PR",curated,
Colima,CL,-103.7241,19.2433,137383,"Colima, CL",curated,
Elizabeth,NJ,-74.2107,40.6639,137298,"Elizabeth, NJ",curated,
Hampton,VA,-76.3452,37.0299,137148,"Hampton, VA",curated,
Miramar,FL,-80.23227,25.98731,137132,"Miramar, FL",geonames,4164601
San Juan Sacatepequez,GUA,-90.64417,14.71889,136886,San Juan Sacatepequez,geonames,3589885
St. Catharines,ON,-79.24267,43.17126,136803,"St. Catharines, ON",geonames,6155721
Columbia,SC,-81.0348,34.0007,136632,"Columbia, SC",curated,
San Jose del Cabo,BS,-109.70367,23.05406,136285,San Jose del Cabo,geonames,3986172
Stamford,CT,-73.5387,41.0534,135470,"Stamford, CT",curated,
Petapa,GUA,-90.56196,14.50189,135447,Petapa,geonames,3591415
Victorville,CA,-117.2912,34.5361,134810,"Victorville, CA",curated,
Ciudad Valles,SL,-99.0734,22.0758,134400,"Ciudad Valles, SL",curated,
Sterling Heights,MI,-83.0302,42.5803,134346,"Sterling Heights, MI",curated,
Leogane,HT,-72.63343,18.5111,134190,Leogane,geonames,3722286
New Haven,CT,-72.9279,41.3083,134023,"New Haven, CT",curated,
Carrollton,TX,-96.89028,32.95373,133168,"Carrollton, TX",geonames,4679195
Milton,ON,-79.88294,43.51681,132979,"Milton, ON",geonames,6074377
Langley,BC,-122.65883,49.10107,132603,"Langley, BC",geonames,6049429
Midland,TX,-102.0779,31.9973,132524,"Midland, TX",curated,
Kingston,ON,-76.486,44.2312,132485,"Kingston, ON",curated,
San Pedro Garza Garcia,NL,-100.4034,25.66158,132128,"San Pedro Garza Garcia, NL",geonames,4005937
Denton,TX,-97.13307,33.21484,131044,"Denton, TX",geonames,4685907
Arcahaie,HT,-72.51226,18.77019,130306,Arcahaie,geonames,3731088
Masaya,NI,-86.09587,11.97316,130113,"Masaya, NI",geonames,3617723
Visalia,CA,-119.29206,36.33023,130104,"Visalia, CA",geonames,5406567
Cambridge,ON,-80.31269,43.3601,129920,"Cambridge, ON",geonames,5913695
Coral Springs,FL,-80.2706,26.27119,129485,"Coral Springs, FL",geonames,4151909
Thousand Oaks,CA,-118.83759,34.17056,129339,"Thousand Oaks, CA",geonames,5402405
Zacatecas,ZA,-102.58141,22.76843,129011,"Zacatecas, ZA",geonames,3979844
Manzanillo,CU,-77.11928,20.3424,128188,Manzanillo,geonames,3547867
Norman,OK,-97.4395,35.2226,128026,"Norman, OK",curated,
Siguatepeque,HN,-87.83102,14.59691,127468,"Siguatepeque, HN",geonames,3601311
Athens,GA,-83.3576,33.9519,127315,"Athens, GA",curated,
Caguas,PR,-66.0356,18.2341,127244,"Caguas, PR",curated,
Sancti Spiritus,CU,-79.4398,21.93429,127069,Sancti Spiritus,geonames,3540667
Kent,WA,-122.23484,47.38093,126952,"Kent, WA",geonames,5799625
Topeka,KS,-95.6752,39.0473,126587,"Topeka, KS",curated,
East Los Angeles,CA,-118.17202,34.0239,126496,"East Los Angeles, CA",geonames,5344994
Chinandega,NI,-87.13133,12.62951,126387,"Chinandega, NI",geonames,3620381
Simi Valley,CA,-118.7815,34.2694,126356,"Simi Valley, CA",curated,
Columbia,MO,-92.3341,38.9517,126254,"Columbia, MO",curated,
Santa Clara,CA,-121.95524,37.35411,126215,"Santa Clara, CA",geonames,5393015
Fargo,ND,-96.7898,46.8772,125990,"Fargo, ND",curated,
Orleans,ON,-75.50433,45.45732,125937,"Orleans, ON",geonames,8556295
Allentown,PA,-75.4902,40.6084,125845,"Allentown, PA",curated,
Les Cayes,HT,-73.74948,18.19199,125799,Les Cayes,geonames,3728097
Concord,CA,-122.0311,37.978,125410,"Concord, CA",curated,
Abilene,TX,-99.7331,32.4487,125182,"Abilene, TX",curated,
Ottawa South,ON,-75.68725,45.3921,125090,"Ottawa South, ON",geonames,6094835
Willemstad,CW,-68.88641,12.12246,125000,Willemstad,geonames,3513090
Huixquilucan,EM,-99.35016,19.35985,124846,"Huixquilucan, EM",geonames,3827414
San Francisco de Macoris,DO,-70.25285,19.29377,124763,San Francisco de Macoris,geonames,3493146
Santa Tecla,SV,-89.28335,13.67741,124694,"Santa Tecla, SV",geonames,3584257
Arvada,CO,-105.0875,39.8028,124402,"Arvada, CO",curated,
Olanchito,HN,-86.57415,15.48131,124286,"Olanchito, HN",geonames,3604251
Ann Arbor,MI,-83.743,42.2808,123851,"Ann Arbor, MI",curated,
Salvaleon de Higueey,DO,-68.70798,18.61501,123787,Salvaleon de Higueey,geonames,3493240
Orizaba,VE,-97.09957,18.85195,123182,"Orizaba, VE",geonames,3522307
Independence,MO,-94.4155,39.0911,123011,"Independence, MO",curated,
Amherst,NY,-78.79976,42.97839,122366,"Amherst, NY",geonames,5107129
Montego Bay,JM,-77.8939,18.4712,122000,Montego Bay,curated,
Vallejo,CA,-122.25664,38.10409,121692,"Vallejo, CA",geonames,5405380
Rochester,MN,-92.4802,44.0121,121395,"Rochester, MN",curated,
Lafayette,LA,-92.0198,30.2241,121374,"Lafayette, LA",curated,
Chico,CA,-121.83748,39.72849,121345,"Chico, CA",geonames,5336269
North Stamford,CT,-73.54346,41.13815,121230,"North Stamford, CT",geonames,4839745
Hartford,CT,-72.6851,41.7658,121054,"Hartford, CT",curated,
Berkeley,CA,-122.27275,37.87159,120972,"Berkeley, CA",geonames,5327684
College Station,TX,-96.3344,30.6279,120511,"College Station, TX",curated,
South Puget Sound,WA,-122.895,47.0451,120000,"South Puget Sound, WA",curated,
Saint-Louis-de-Terrebonne,QC,-73.78669,45.70198,119944,"Saint-Louis-de-Terrebonne, QC",geonames,6138671
Palm Bay,FL,-80.5887,28.0345,119760,"Palm Bay, FL",curated,
Ajax,ON,-79.03288,43.85012,119677,"Ajax, ON",geonames,5882873
Miramar,TM,-97.89997,22.36094,118614,"Miramar, TM",geonames,3523149
Steuben,NY,-77.3751,42.2359,118471,"Steuben, NY",curated,
Iguala de la Independencia,GR,-99.5413,18.34536,118468,"Iguala de la Independencia, GR",geonames,3526798
Cambridge,MA,-71.1097,42.3736,118403,"Cambridge, MA",curated,
Saanich,BC,-123.36931,48.54964,117735,"Saanich, BC",geonames,6136944
Meridian,ID,-116.3915,43.6121,117635,"Meridian, ID",curated,
Ciudad de Villa de Alvarez,CL,-103.73778,19.26722,117600,"Ciudad de Villa de Alvarez, CL",geonames,3980194
Tigwav,HT,-72.86521,18.43117,117504,Tigwav,geonames,3718962
West Palm Beach,FL,-80.0534,26.7153,117415,"West Palm Beach, FL",curated,
Evansville,IN,-87.5711,37.9716,117298,"Evansville, IN",curated,
Clearwater,FL,-82.8001,27.96585,117292,"Clearwater, FL",geonames,4151316
Heroica Guaymas,SO,-110.89888,27.91989,117253,"Heroica Guaymas, SO",geonames,4005143
Billings,MT,-108.5007,45.7833,117116,"Billings, MT",curated,
El Monte,CA,-118.02757,34.06862,116732,"El Monte, CA",geonames,5345743
Westminster,CO,-105.0372,39.83665,116317,"Westminster, CO",geonames,5443910
Cabell,WV,-82.4452,38.4192,116140,"Cabell, WV",curated,
Round Rock,TX,-97.6789,30.50826,115997,"Round Rock, TX",geonames,4724129
Hardin,KY,-85.8591,37.694,115987,Hardin,curated,
Manchester,NH,-71.4548,42.9956,115644,"Manchester, NH",curated,
Lowell,MA,-71.3162,42.6334,115554,"Lowell, MA",curated,
Beaumont,TX,-94.1266,30.0802,115547,"Beaumont, TX",curated,
Lawrence,PA,-80.3501,41.0014,115495,"Lawrence, PA",curated,
Wilmington,NC,-77.9447,34.2257,115451,"Wilmington, NC",curated,
Provo,UT,-111.6585,40.2338,115162,"Provo, UT",curated,
North Charleston,SC,-80.0073,32.8546,114852,"North Charleston, SC",curated,
Carlsbad,CA,-117.3506,33.1581,114746,"Carlsbad, CA",curated,
Odessa,TX,-102.3676,31.8457,114428,"Odessa, TX",curated,
Waterbury,CT,-73.0515,41.5582,114403,"Waterbury, CT",curated,
Springfield,IL,-89.6501,39.7817,114394,"Springfield, IL",curated,
Gresham,OR,-122.4302,45.5001,114247,"Gresham, OR",curated,
Downey,CA,-118.13257,33.94001,114219,"Downey, CA",geonames,5343858
High Point,NC,-79.9903,35.9557,114059,"High Point, NC",curated,
Riviere-des-Prairies-Pointe-aux-Trembles,QC,-73.58463,45.64064,113868,"Riviere-des-Prairies-Pointe-aux-Trembles, QC",geonames,13546322
Navojoa,SO,-109.44345,27.07057,113836,"Navojoa, SO",geonames,3995019
Broken Arrow,OK,-95.7975,36.0526,113540,"Broken Arrow, OK",curated,
Costa Mesa,CA,-117.91867,33.64113,113204,"Costa Mesa, CA",geonames,5339840
Miami Gardens,FL,-80.2456,25.94204,113187,"Miami Gardens, FL",geonames,4164167
Peoria,IL,-89.5889,40.6936,113150,"Peoria, IL",curated,
North Peoria,IL,-89.58426,40.71754,113004,"North Peoria, IL",geonames,4903976
Fairfield,CA,-122.03997,38.24936,112970,"Fairfield, CA",geonames,5347335
Guanabacoa,CU,-82.30067,23.12518,112964,Guanabacoa,geonames,3557846
Santa Lucia Cotzumalguapa,GUA,-91.02339,14.33505,112780,Santa Lucia Cotzumalguapa,geonames,3589289
Lansing,MI,-84.5555,42.7325,112644,"Lansing, MI",curated,
Lakeland,FL,-81.9498,28.0395,112641,"Lakeland, FL",curated,
Wayne,NY,-77.0953,43.0467,112526,"Wayne, NY",curated,
Apopa,SV,-89.17917,13.80722,112158,"Apopa, SV",geonames,3587345
Elgin,IL,-88.28119,42.03725,112111,"Elgin, IL",geonames,4890864
Minatitlan,VE,-94.5569,18.00011,112046,"Minatitlan, VE",geonames,3523183
Pompano Beach,FL,-80.1248,26.2379,112046,"Pompano Beach, FL",curated,
Ciudad Guzman,JA,-103.46383,19.70413,111975,"Ciudad Guzman, JA",geonames,4013714
Tocoa,HN,-86.0,15.68333,111972,"Tocoa, HN",geonames,3600704
West Jordan,UT,-111.9391,40.60967,111946,"West Jordan, UT",geonames,5784549
Pueblo,CO,-104.6091,38.2544,111876,"Pueblo, CO",curated,
Terrebonne,QC,-73.64732,45.70004,111575,"Terrebonne, QC",geonames,6163012
Chiquimula,GUA,-89.54641,14.8009,111505,Chiquimula,geonames,3598465
Las Cruces,NM,-106.7637,32.3199,111385,"Las Cruces, NM",curated,
Richardson,TX,-96.72972,32.94818,110815,"Richardson, TX",geonames,4722625
Everett,WA,-122.2021,47.979,110629,"Everett, WA",curated,
Antioch,CA,-121.80579,38.00492,110542,"Antioch, CA",geonames,5324200
St. John's,NL,-52.7093,47.5615,110525,"St. John's, NL",curated,
Temecula,CA,-117.14836,33.49364,110003,"Temecula, CA",geonames,5401395
Bridgetown,BB,-59.6132,13.1939,110000,Bridgetown,curated,
Dearborn,MI,-83.1763,42.3223,109976,"Dearborn, MI",curated,
Murrieta,CA,-117.21392,33.55391,109830,"Murrieta, CA",geonames,5375911
Centennial,CO,-104.87692,39.57916,109741,"Centennial, CO",geonames,5416541
Richmond,CA,-122.34775,37.93576,109708,"Richmond, CA",geonames,5387428
Santa Maria,CA,-120.4357,34.953,109707,"Santa Maria, CA",curated,
Matagalpa,NI,-85.91906,12.92795,109089,"Matagalpa, NI",geonames,3617708
Thunder Bay,ON,-89.2477,48.3809,108843,"Thunder Bay, ON",curated,
Pearland,TX,-95.28605,29.56357,108821,"Pearland, TX",geonames,4718097
Greeley,CO,-104.7091,40.4233,108795,"Greeley, CO",curated,
West Covina,CA,-117.93895,34.06862,108484,"West Covina, CA",geonames,5407933
Enterprise,NV,-115.24194,36.02525,108481,"Enterprise, NV",geonames,5503766
Sparks,NV,-119.7521,39.5349,108445,"Sparks, NV",curated,
Boulder,CO,-105.2705,40.015,108250,"Boulder, CO",curated,
Sandy Springs,GA,-84.3785,33.9304,108080,"Sandy Springs, GA",curated,
LaFourche,LA,-90.3965,29.582,107968,"LaFourche, LA",curated,
Inglewood,CA,-118.3531,33.9617,107762,"Inglewood, CA",curated,
Edison,NJ,-74.4121,40.5187,107588,"Edison, NJ",curated,
South Fulton,GA,-84.67294,33.59259,107436,"South Fulton, GA",geonames,12541728
Green Bay,WI,-88.0133,44.5133,107395,"Green Bay, WI",curated,
Burbank,CA,-118.309,34.1808,107337,"Burbank, CA",curated,
Norwalk,CA,-118.08173,33.90224,107140,"Norwalk, CA",geonames,5377995
Daly City,CA,-122.46192,37.70577,106562,"Daly City, CA",geonames,5341430
Hillsboro,OR,-122.9898,45.5229,106447,"Hillsboro, OR",curated,
Tyler,TX,-95.3011,32.3513,105995,"Tyler, TX",curated,
Le Plateau-Mont-Royal,QC,-73.58081,45.52833,105813,"Le Plateau-Mont-Royal, QC",geonames,13546316
Yautepec,MO,-99.06715,18.88188,105780,"Yautepec, MO",geonames,3514321
Brockton,MA,-71.0184,42.0834,105643,"Brockton, MA",curated,
Coatepeque,GUA,-91.86426,14.70413,105415,Coatepeque,geonames,3598122
Concord,NC,-80.5795,35.4088,105240,"Concord, NC",curated,
Texcoco de Mora,EM,-98.88293,19.51194,105165,"Texcoco de Mora, EM",geonames,3515715
Waterloo,ON,-80.51639,43.4668,104986,"Waterloo, ON",geonames,6176823
Chinautla,GUA,-90.49983,14.70289,104972,Chinautla,geonames,3598529
Ville-Marie,QC,-73.57046,45.49899,104944,"Ville-Marie, QC",geonames,13546317
Hidalgo del Parral,CH,-105.66618,26.92987,104836,"Hidalgo del Parral, CH",geonames,4004867
